Wall time,Step,Value
1719931612.5015717,0,0.5397999882698059
1719936989.881879,1,0.642300009727478
1719942397.841851,2,0.6991000175476074
1719947806.7863412,3,0.7318000197410583
1719953227.8153758,4,0.7628999948501587
1719958605.8587046,5,0.7865999937057495
1719963995.8571615,6,0.8021000027656555
1719969347.6579788,7,0.8105999827384949
1719974693.7919025,8,0.8148999810218811
1719980027.9639642,9,0.8263000249862671
