Wall time,Step,Value
1719921745.0378847,0,13.352495193481445
1719921775.7032905,1,12.565876007080078
1719921788.1008701,2,11.74177074432373
1719921800.8851213,3,10.950713157653809
1719921813.9189289,4,10.423789978027344
1719921826.1178067,5,9.86103343963623
1719921839.093863,6,9.430768966674805
1719921851.655009,7,9.1488618850708
1719921863.7236059,8,8.89329719543457
1719921877.1412604,9,8.646434783935547
